class,subclass,PrXs,pid,marketloss,share,freq,duration
Marine Hull,Main,Excess,MH_main_2966,,0.0499875,0,0.240930869
Marine Hull,Main,Excess,MH_main_2931,,0.026234,0,0.999315537
Marine Hull,Main,Excess,MH_main_2925,,0.125,0,1.848049281
Marine Hull,Main,Primary,MH_main_2950,,0.088889,0,0.999315537
Marine Hull,Main,Excess,MH_main_3018,,0.25,0,0.999315537
Marine Hull,Main,Excess,MH_main_2962,,0.006818,0,0.999315537
Marine Hull,Main,Excess,MH_main_2995,,0.075,0,0.999315537
Marine Hull,Main,Excess,MH_main_2959,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3354,,0.04762,0,0.999315537
Marine Hull,Main,Primary,MH_main_2900,,0.185185,0,1.9137577
Marine Hull,Main,Excess,MH_main_2997,,0.048462,0,1.500342231
Marine Hull,Main,Excess,MH_main_2969,,0.059211,0,0.479123888
Marine Hull,Main,Excess,MH_main_3249,,0.041512,0,0.999315537
Marine Hull,Main,Excess,MH_main_3000,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3005,,0.081633,0,0.999315537
Marine Hull,Main,Excess,MH_main_3204,,0.0813,0,0.999315537
Marine Hull,Main,Excess,MH_main_3016,,0.057499815,0,0.999315537
Marine Hull,Main,Excess,MH_main_3009,,0.115625,0,0.999315537
Marine Hull,Main,Excess,MH_main_3037,,0.3333,0,0.999315537
Marine Hull,Main,Excess,MH_main_3039,,0.049995,0,0.999315537
Marine Hull,Main,Excess,MH_main_3055,,0.064865,0,0.999315537
Marine Hull,Main,Excess,MH_main_3035,,0.05,0,0.832306639
Marine Hull,Main,Excess,MH_main_3052,,0.043,0,0.755646817
Marine Hull,Main,Primary,MH_main_3196,,0.089744,0,0.999315537
Marine Hull,Main,Excess,MH_main_3093,,0.0833325,0,0.999315537
Marine Hull,Main,Excess,MH_main_3172,,0.0999999,0,0.999315537
Marine Hull,Main,Primary,MH_main_3096,,0.092593,0,1.32238193
Marine Hull,Main,Excess,MH_main_3114,,0.05381163,0,0.999315537
Marine Hull,Main,Excess,MH_main_3109,,0.076087,0,1.081451061
Marine Hull,Main,Excess,MH_main_3393,,0.053334,0,0.999315537
Marine Hull,Main,Excess,MH_main_3316,,0.033333,0,0.999315537
Marine Hull,Main,Excess,MH_main_3175,,0.115385,0,0.999315537
Marine Hull,Main,Excess,MH_main_3176,,0.08631566,0,0.999315537
Marine Hull,Main,Excess,MH_main_3181,,0.142857143,0,0.999315537
Marine Hull,Main,Excess,MH_main_3188,,0.026244,0,0.999315537
Marine Hull,Main,Excess,MH_main_3206,,0.072549,0,1.483915127
Marine Hull,Main,Excess,MH_main_3207,,0.081818,0,0.999315537
Marine Hull,Main,Excess,MH_main_3223,,0.08696,0,0.999315537
Marine Hull,Main,Excess,MH_main_3203,,0.065854,0,0.999315537
Marine Hull,Main,Excess,MH_main_3212,,0.19998,0,0.999315537
Marine Hull,Main,Excess,MH_main_3225,,0.1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3243,,0.06976744,0,0.999315537
Marine Hull,Main,Excess,MH_main_3247,,0.0609,0,0.999315537
Marine Hull,Main,Excess,MH_main_3327,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3297,,0.125,0,0.999315537
Marine Hull,Main,Excess,MH_main_3251,,0.0375,0,0.999315537
Marine Hull,Main,Excess,MH_main_3282,,0.049999845,0,0.665297741
Marine Hull,Main,Excess,MH_main_3284,,0.15,0,0.999315537
Marine Hull,Main,Excess,MH_main_3257,,0.086667,0,0.125941136
Marine Hull,Main,Excess,MH_main_3262,,0.070734,0,1.081451061
Marine Hull,Main,Excess,MH_main_3303,,0.1,0,0.969199179
Marine Hull,Main,Excess,MH_main_3294,,0.0375,0,0.999315537
Marine Hull,Main,Excess,MH_main_3317,,0.05,0,0.410677618
Marine Hull,Main,Excess,MH_main_3324,,0.073787,0,0.999315537
Marine Hull,Main,Excess,MH_main_3318,,0.025,0,0.999315537
Marine Hull,Main,Primary,MH_main_3339,,0.133333,0,0.999315537
Marine Hull,Main,Excess,MH_main_3341,,0.040781,0,0.999315537
Marine Hull,Main,Excess,MH_main_3321,,0.047619048,0,0.999315537
Marine Hull,Main,Excess,MH_main_3365,,0.075,0,0.999315537
Marine Hull,Main,Excess,MH_main_3344,,0.125,0,1.49486653
Marine Hull,Main,Excess,MH_main_3348,,0.125,0,0.999315537
Marine Hull,Main,Primary,MH_main_3328,,0.085106,0,0.999315537
Marine Hull,Main,Excess,MH_main_3349,,0.072464,0,0.999315537
Marine Hull,Main,Excess,MH_main_3329,,0.062838,0,0.999315537
Marine Hull,Main,Excess,MH_main_3359,,0.039244,0,0.999315537
Marine Hull,Main,Excess,MH_main_3374,,0.070946,0,0.999315537
Marine Hull,Main,Excess,MH_main_3342,,0.073554,0,0.999315537
Marine Hull,Main,Excess,MH_main_3405,,0.042613635,0,0.999315537
Marine Hull,Main,Excess,MH_main_3289,,0.1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3949,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3552,,0.5,0,0.996577687
Marine Hull,Main,Excess,MH_main_3698,,0.118343,0,0.996577687
Marine Hull,Main,Excess,MH_main_3966,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3978,,0.079285635,0,1.497604381
Marine Hull,Main,Excess,MH_main_3940,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3521,,0.0775,0,0.996577687
Marine Hull,Main,Excess,MH_main_4106,,0.087265,0,0.996577687
Marine Hull,Main,Excess,MH_main_3975,,0.074919,0,0.996577687
Marine Hull,Main,Excess,MH_main_3416,,0.013062,0,0.999315537
Marine Hull,Main,Excess,MH_main_4075,,0.037293,0,0.996577687
Marine Hull,Main,Excess,MH_main_3553,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3418,,0.15,0,0.334017796
Marine Hull,Main,Excess,MH_main_3545,,0.25,0,0.996577687
Marine Hull,Main,Excess,MH_main_3420,,0.125,0,0.999315537
Marine Hull,Main,Excess,MH_main_3421,,0.1077586,0,0.999315537
Marine Hull,Main,Primary,MH_main_3422,,0.059524,0,0.999315537
Marine Hull,Main,Excess,MH_main_3872,,0.0609375,0,0.996577687
Marine Hull,Main,Primary,MH_main_3423,,0.063583,0,0.999315537
Marine Hull,Main,Excess,MH_main_3489,,0.5,0,0.999315537
Marine Hull,Main,Excess,MH_main_3484,,1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3514,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3512,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3593,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3798,,1,0,0.421629021
Marine Hull,Main,Excess,MH_main_3778,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3898,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_4068,,1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3702,,0.0241803,0,0.996577687
Marine Hull,Main,Primary,MH_main_3703,,0.0193683,0,0.996577687
Marine Hull,Main,Primary,MH_main_3704,,0.0191277,0,0.996577687
Marine Hull,Main,Excess,MH_main_3679,,0.5,0,0.996577687
Marine Hull,Main,Excess,MH_main_3705,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3491,,0.15,0,0.999315537
Marine Hull,Main,Excess,MH_main_3556,,0.095333,0,0.996577687
Marine Hull,Main,Excess,MH_main_3557,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3482,,0.15,0,1.49486653
Marine Hull,Main,Excess,MH_main_3559,,0.1625,0,0.996577687
Marine Hull,Main,Excess,MH_main_3544,,0.096325,0,1.60164271
Marine Hull,Main,Excess,MH_main_3574,,0.072413793,0,0.996577687
Marine Hull,Main,Excess,MH_main_3427,,0.070518,0,0.999315537
Marine Hull,Main,Primary,MH_main_3428,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3644,,0.097692308,0,1.500342231
Marine Hull,Main,Excess,MH_main_3617,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3629,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3596,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3588,,0.034411,0,0.996577687
Marine Hull,Main,Excess,MH_main_3781,,0.098039,0,0.996577687
Marine Hull,Main,Excess,MH_main_3708,,0.094675,0,0.996577687
Marine Hull,Main,Excess,MH_main_3833,,0.227272,0,0.996577687
Marine Hull,Main,Excess,MH_main_3673,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3709,,0.011605,0,0.996577687
Marine Hull,Main,Excess,MH_main_3796,,1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3429,,0.4,0,0.999315537
Marine Hull,Main,Excess,MH_main_3811,,0.00889749,0,0.996577687
Marine Hull,Main,Primary,MH_main_3812,,0.00925466,0,0.996577687
Marine Hull,Main,Excess,MH_main_3431,,0.5,0,0.999315537
Marine Hull,Main,Excess,MH_main_3686,,0.100000075,0,1.497604381
Marine Hull,Main,Excess,MH_main_3546,,0.10909091,0,0.996577687
Marine Hull,Main,Excess,MH_main_3630,,0.115386,0,0.996577687
Marine Hull,Main,Primary,MH_main_3656,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3473,,0.075,0,0.999315537
Marine Hull,Main,Excess,MH_main_3712,,0.02851,0,0.996577687
Marine Hull,Main,Excess,MH_main_3623,,0.125,0,0.996577687
Marine Hull,Main,Excess,MH_main_3674,,1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3432,,1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3527,,1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3677,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3824,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_4047,,1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3713,,0.02437,0,0.996577687
Marine Hull,Main,Excess,MH_main_3714,,0.02437,0,0.996577687
Marine Hull,Main,Excess,MH_main_3716,,0.034836,0,1.500342231
Marine Hull,Main,Excess,MH_main_3719,,0.03,0,1.500342231
Marine Hull,Main,Excess,MH_main_3723,,0.013913,0,0.996577687
Marine Hull,Main,Excess,MH_main_3899,,0.0415,0,0.999315537
Marine Hull,Main,Excess,MH_main_3561,,0.5,0,0.996577687
Marine Hull,Main,Excess,MH_main_3494,,0.095663,0,0.999315537
Marine Hull,Main,Excess,MH_main_4038,,0.07346939,0,1.051334702
Marine Hull,Main,Excess,MH_main_3469,,0.2,0,1.037645448
Marine Hull,Main,Excess,MH_main_4024,,0.03072,0,0.996577687
Marine Hull,Main,Excess,MH_main_4025,,0.0082,0,0.996577687
Marine Hull,Main,Primary,MH_main_3433,,0.078512,0,0.999315537
Marine Hull,Main,Primary,MH_main_3434,,0.080386,0,0.999315537
Marine Hull,Main,Excess,MH_main_3463,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3601,,0.046153846,0,0.996577687
Marine Hull,Main,Excess,MH_main_3597,,0.045082,0,0.996577687
Marine Hull,Main,Excess,MH_main_3690,,0.040541,0,1.582477755
Marine Hull,Main,Excess,MH_main_3583,,0.1500003,0,0.996577687
Marine Hull,Main,Excess,MH_main_3631,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3619,,0.027907,0,0.996577687
Marine Hull,Main,Excess,MH_main_3495,,0.067415,0,0.999315537
Marine Hull,Main,Excess,MH_main_3543,,0.083325,0,0.996577687
Marine Hull,Main,Excess,MH_main_3773,,0.039326,0,0.996577687
Marine Hull,Main,Excess,MH_main_3829,,0.038224,0,0.996577687
Marine Hull,Main,Excess,MH_main_3825,,0.083333,0,0.996577687
Marine Hull,Main,Excess,MH_main_3540,,0.072847682,0,0.996577687
Marine Hull,Main,Excess,MH_main_4026,,0.054545,0,0.996577687
Marine Hull,Main,Excess,MH_main_3726,,0.056758,0,0.501026694
Marine Hull,Main,Excess,MH_main_3850,,0.038314,0,0.996577687
Marine Hull,Main,Excess,MH_main_3616,,0.018689,0,0.996577687
Marine Hull,Main,Excess,MH_main_4022,,0.036047,0,0.996577687
Marine Hull,Main,Excess,MH_main_3642,,0.039057,0,0.996577687
Marine Hull,Main,Excess,MH_main_4094,,0.040961,0,0.996577687
Marine Hull,Main,Excess,MH_main_3563,,0.0707,0,0.498288843
Marine Hull,Main,Excess,MH_main_3522,,0.15,0,0.996577687
Marine Hull,Main,Excess,MH_main_3541,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3727,,0.064232,0,0.996577687
Marine Hull,Main,Excess,MH_main_3693,,0.064865,0,0.996577687
Marine Hull,Main,Excess,MH_main_3696,,0.5,0,0.996577687
Marine Hull,Main,Excess,MH_main_3437,,0.04709,0,0.495550992
Marine Hull,Main,Excess,MH_main_3734,,0.025,0,0.996577687
Marine Hull,Main,Excess,MH_main_3627,,0.08,0,1.500342231
Marine Hull,Main,Excess,MH_main_3961,,0.070588,0,0.996577687
Marine Hull,Main,Excess,MH_main_3909,,0.095276,0,0.996577687
Marine Hull,Main,Excess,MH_main_3529,,0.05053125,0,0.996577687
Marine Hull,Main,Excess,MH_main_3910,,0.04545,0,0.996577687
Marine Hull,Main,Primary,MH_main_3911,,0.0222235,0,0.996577687
Marine Hull,Main,Primary,MH_main_3913,,0.0096135,0,0.996577687
Marine Hull,Main,Excess,MH_main_3950,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3987,,0.125,0,0.829568789
Marine Hull,Main,Primary,MH_main_3988,,0.066462,0,0.996577687
Marine Hull,Main,Excess,MH_main_3549,,0.5,0,0.996577687
Marine Hull,Main,Excess,MH_main_3462,,0.125,0,0.999315537
Marine Hull,Main,Excess,MH_main_3542,,0.125,0,1.259411362
Marine Hull,Main,Excess,MH_main_3598,,0.08,0,0.996577687
Marine Hull,Main,Excess,MH_main_3989,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3439,,0.0869565,0,0.999315537
Marine Hull,Main,Excess,MH_main_3440,,0.053571,0,0.999315537
Marine Hull,Main,Primary,MH_main_3475,,0.1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3486,,0.04956,0,0.999315537
Marine Hull,Main,Excess,MH_main_3777,,0.15,0,0.996577687
Marine Hull,Main,Excess,MH_main_3496,,0.019753,0,0.999315537
Marine Hull,Main,Excess,MH_main_3478,,0.060018,0,0.999315537
Marine Hull,Main,Excess,MH_main_3534,,0.0250002,0,0.996577687
Marine Hull,Main,Excess,MH_main_3525,,0.049587,0,0.996577687
Marine Hull,Main,Excess,MH_main_3595,,0.049,0,0.996577687
Marine Hull,Main,Excess,MH_main_3658,,0.036056,0,0.996577687
Marine Hull,Main,Excess,MH_main_3628,,0.074998,0,0.996577687
Marine Hull,Main,Excess,MH_main_3659,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3736,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3737,,0.08571,0,0.996577687
Marine Hull,Main,Excess,MH_main_4108,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3685,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3852,,0.1,0,0.057494867
Marine Hull,Main,Excess,MH_main_3853,,0.12,0,0.996577687
Marine Hull,Main,Excess,MH_main_3845,,0.035714,0,0.996577687
Marine Hull,Main,Excess,MH_main_3799,,0.036446,0,1.500342231
Marine Hull,Main,Excess,MH_main_4079,,0.04512,0,0.996577687
Marine Hull,Main,Excess,MH_main_4080,,0.074013,0,0.996577687
Marine Hull,Main,Excess,MH_main_3738,,0.013624,0,0.66255989
Marine Hull,Main,Excess,MH_main_3739,,0.045246,0,0.996577687
Marine Hull,Main,Excess,MH_main_3487,,0.0600003,0,0.999315537
Marine Hull,Main,Excess,MH_main_3443,,0.075,0,0.999315537
Marine Hull,Main,Excess,MH_main_3444,,0.047828,0,0.999315537
Marine Hull,Main,Excess,MH_main_3523,,0.049999875,0,0.996577687
Marine Hull,Main,Excess,MH_main_3504,,0.125,0,0.999315537
Marine Hull,Main,Excess,MH_main_3513,,0.091,0,0.996577687
Marine Hull,Main,Excess,MH_main_3515,,0.089888,0,0.996577687
Marine Hull,Main,Excess,MH_main_3518,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3533,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3636,,0.025366,0,0.996577687
Marine Hull,Main,Excess,MH_main_3637,,0.02356,0,0.996577687
Marine Hull,Main,Primary,MH_main_4111,,0.125,0,0.996577687
Marine Hull,Main,Excess,MH_main_3823,,0.04329,0,0.996577687
Marine Hull,Main,Excess,MH_main_3645,,0.041929,0,0.996577687
Marine Hull,Main,Excess,MH_main_3646,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3741,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3519,,0.13953,0,0.837782341
Marine Hull,Main,Excess,MH_main_3676,,0.065217,0,0.996577687
Marine Hull,Main,Excess,MH_main_3915,,0.0250002,0,0.996577687
Marine Hull,Main,Excess,MH_main_3632,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3809,,0.15156,0,0.996577687
Marine Hull,Main,Excess,MH_main_3788,,0.069767,0,0.996577687
Marine Hull,Main,Excess,MH_main_3810,,0.082353,0,0.996577687
Marine Hull,Main,Excess,MH_main_3814,,0.0429,0,0.996577687
Marine Hull,Main,Excess,MH_main_3815,,0.070714,0,1.667351129
Marine Hull,Main,Excess,MH_main_3507,,0.036,0,1.500342231
Marine Hull,Main,Excess,MH_main_3884,,0.051282,0,0.999315537
Marine Hull,Main,Excess,MH_main_3879,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3889,,0.095238,0,0.996577687
Marine Hull,Main,Excess,MH_main_3943,,0.0650001,0,0.996577687
Marine Hull,Main,Primary,MH_main_3941,,0.1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3916,,0.111113,0,0.996577687
Marine Hull,Main,Excess,MH_main_4045,,0.1075,0,0.996577687
Marine Hull,Main,Excess,MH_main_4095,,0.07337,0,0.996577687
Marine Hull,Main,Excess,MH_main_3917,,0.012838,0,0.999315537
Marine Hull,Main,Excess,MH_main_4127,,0.119047619,0,0.999315537
Marine Hull,Main,Excess,MH_main_3567,,0.0787878,0,0.996577687
Marine Hull,Main,Excess,MH_main_3745,,0.05,0,0.501026694
Marine Hull,Main,Excess,MH_main_3747,,0.13638,0,1.500342231
Marine Hull,Main,Primary,MH_main_3480,,0.19833399,0,0.999315537
Marine Hull,Main,Primary,MH_main_3477,,0.06668,0,0.999315537
Marine Hull,Main,Excess,MH_main_3499,,0.041262,0,0.999315537
Marine Hull,Main,Excess,MH_main_3634,,0.105,0,0.996577687
Marine Hull,Main,Excess,MH_main_3867,,0.063333,0,1.492128679
Marine Hull,Main,Excess,MH_main_3587,,0.045455,0,0.996577687
Marine Hull,Main,Excess,MH_main_3508,,0.032789,0,0.996577687
Marine Hull,Main,Excess,MH_main_3591,,0.25,0,0.996577687
Marine Hull,Main,Excess,MH_main_3885,,0.031685,0,0.996577687
Marine Hull,Main,Excess,MH_main_3570,,0.04153,0,0.996577687
Marine Hull,Main,Excess,MH_main_3581,,0.09434,0,0.996577687
Marine Hull,Main,Excess,MH_main_3805,,0.08,0,1.248459959
Marine Hull,Main,Excess,MH_main_3590,,0.069999915,0,0.996577687
Marine Hull,Main,Excess,MH_main_3606,,0.3333,0,0.996577687
Marine Hull,Main,Excess,MH_main_3614,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3509,,0.046667,0,1.500342231
Marine Hull,Main,Primary,MH_main_3783,,0.083333,0,0.996577687
Marine Hull,Main,Excess,MH_main_3661,,0.068382,0,0.996577687
Marine Hull,Main,Excess,MH_main_3749,,0.1,0,0.996577687
Marine Hull,Main,Primary,MH_main_3919,,0.094828,0,0.996577687
Marine Hull,Main,Excess,MH_main_3800,,0.072917,0,1.500342231
Marine Hull,Main,Excess,MH_main_3750,,0.115385,0,0.996577687
Marine Hull,Main,Excess,MH_main_3751,,0.062069,0,0.996577687
Marine Hull,Main,Excess,MH_main_3752,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3755,,0.142857143,0,0.996577687
Marine Hull,Main,Excess,MH_main_3771,,0.038352,0,0.996577687
Marine Hull,Main,Excess,MH_main_3806,,0.081818,0,0.996577687
Marine Hull,Main,Excess,MH_main_3830,,0.08696,0,0.996577687
Marine Hull,Main,Excess,MH_main_3832,,0.025,0,1.503080082
Marine Hull,Main,Excess,MH_main_3897,,0.06976744,0,0.996577687
Marine Hull,Main,Excess,MH_main_3873,,0.085784,0,0.996577687
Marine Hull,Main,Excess,MH_main_3874,,0.6,0,0.996577687
Marine Hull,Main,Excess,MH_main_3976,,0.048846,0,0.996577687
Marine Hull,Main,Excess,MH_main_3954,,0.12438,0,0.895277207
Marine Hull,Main,Excess,MH_main_3921,,0.1,0,1.245722108
Marine Hull,Main,Excess,MH_main_3977,,0.048343,0,0.996577687
Marine Hull,Main,Excess,MH_main_3979,,0.06674152,0,1.497604381
Marine Hull,Main,Excess,MH_main_3924,,0.092308,0,0.996577687
Marine Hull,Main,Excess,MH_main_3528,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3970,,0.0645,0,0.996577687
Marine Hull,Main,Primary,MH_main_3995,,0.121212,0,0.996577687
Marine Hull,Main,Excess,MH_main_4018,,0.028017,0,0.996577687
Marine Hull,Main,Excess,MH_main_4031,,0.072464,0,0.996577687
Marine Hull,Main,Primary,MH_main_4135,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3980,,0.06375,0,0.996577687
Marine Hull,Main,Excess,MH_main_3452,,0.14,0,0.999315537
Marine Hull,Main,Excess,MH_main_4051,,0.043605,0,0.999315537
Marine Hull,Main,Primary,MH_main_3454,,0.0078867,0,0.999315537
Marine Hull,Main,Excess,MH_main_4137,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_4138,,0.0426,0,0.996577687
Marine Hull,Main,Excess,MH_main_3470,,0.0499998,0,0.999315537
Marine Hull,Main,Primary,MH_main_3458,,1,0,0.999315537
Marine Hull,Main,Excess,MH_main_4144,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3500,,0.136365,0,0.999315537
Marine Hull,Main,Excess,MH_main_3472,,0.036364,0,1.002053388
Marine Hull,Main,Excess,MH_main_3517,,0.25,0,0.084873374
Marine Hull,Main,Excess,MH_main_3502,,0.05,0,0.999315537
Marine Hull,Main,Excess,MH_main_3505,,0.0458,0,0.169746749
Marine Hull,Main,Excess,MH_main_3471,,0.04536,0,0.449007529
Marine Hull,Main,Excess,MH_main_3503,,0.021984,0,0.955509925
Marine Hull,Main,Excess,MH_main_3510,,0.072321,0,0.996577687
Marine Hull,Main,Excess,MH_main_3511,,0.04518,0,0.996577687
Marine Hull,Main,Excess,MH_main_3520,,0.02774,0,0.303901437
Marine Hull,Main,Excess,MH_main_3925,,0.01464635,0,1.248459959
Marine Hull,Main,Primary,MH_main_3524,,0.1333,0,0.996577687
Marine Hull,Main,Excess,MH_main_3535,,0.04003,0,0.996577687
Marine Hull,Main,Primary,MH_main_3459,,1,0,0.999315537
Marine Hull,Main,Excess,MH_main_3532,,0.0833,0,1.281314168
Marine Hull,Main,Excess,MH_main_3537,,0.076923,0,0.996577687
Marine Hull,Main,Excess,MH_main_3576,,0.035845,0,0.996577687
Marine Hull,Main,Primary,MH_main_3577,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3582,,0.08889,0,0.251882272
Marine Hull,Main,Excess,MH_main_3578,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3635,,0.095,0,1.333333333
Marine Hull,Main,Primary,MH_main_3612,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_4327,,0.0225,0,0.999315537
Marine Hull,Main,Excess,MH_main_3855,,0.05625,0,0.996577687
Marine Hull,Main,Primary,MH_main_4255,,0.06,0,0.996577687
Marine Hull,Main,Excess,MH_main_4114,,0.0225,0,0.999315537
Marine Hull,Main,Excess,MH_main_3615,,0.074032,0,1.029431896
Marine Hull,Main,Excess,MH_main_3624,,0.048645,0,0.996577687
Marine Hull,Main,Excess,MH_main_3626,,0.075,0,0.996577687
Marine Hull,Main,Excess,MH_main_3877,,0.075,0,0.996577687
Marine Hull,Main,Primary,MH_main_3639,,0.05,0,0.996577687
Marine Hull,Main,Primary,MH_main_3640,,0.05,0,0.996577687
Marine Hull,Main,Excess,MH_main_3633,,0.1,0,0.996577687
Marine Hull,Main,Excess,MH_main_3641,,0.125,0,0.996577687
Marine Hull,Main,Primary,MH_main_3665,,0.15,0,0.996577687
Marine Hull,Main,Primary,MH_main_3865,,0.25,0,0.996577687
Marine Hull,Main,Primary,MH_main_3856,,0.15,0,0.996577687
Marine Hull,Main,Primary,MH_main_4368,,0.15,0,1.431895962
Marine Hull,Main,Excess,MH_main_3648,,0.075,0,0.999315537
Marine Hull,Main,Excess,MH_main_3667,,0.06,0,0.993839836
